ticker,rulebook_hash,origin_count,origin_train_labels,evaluated_period_count,evaluated_periods,skipped_period_count,skipped_periods,survived_all_5,failed_period_label,failed_period_order,failed_period_kind,fail_reasons
AAP,07e6487e7be87e794ef599c312f543a60869a0ccbf6a11d09734cd872068bbe2,1,"[""train_2""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.13960220481457977}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -21.087191452515103}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.13902497673565312}]"
AAP,0c3dfb00ca95084a3c1f44fe276008bd20c67cd484159245036a160730e8d480,1,"[""train_3""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.11367112296555135}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -28.808813081387363}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.12626261014716095}]"
AAP,0e4f2fd1e2153e8b5775adac35ea18f9cb879b221bf5cdd8f82316d47e15e4d9,1,"[""train_2""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.6570089005314088}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -36.138887245503774}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.41814250144357906}]"
AAP,0e86e79e4a37ce9544025d2122c3c1bb35819a891bc7424e6debc1501b304b21,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.6878917679441358}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.47521777695477346}]"
AAP,10722feae22c4e9ae2815a452fce3b642b7ede5b264783b07e5f822ace28bade,1,"[""train_3""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.8356367652512016}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -48.272389744414056}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.605880233786778}]"
AAP,117c757389ba8e64f8b8987731edf8ecbc74e098ed6539b2845f6d443e9f6213,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.14353802834805837}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -22.278024457261004}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.12241761130324257}]"
AAP,120ada2dbf83351976dd24fa51cabf0715bb3066c5b5dd0bbbdd86f9f4f0e275,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.46705433493987886}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -21.96252465565606}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": 0.38278741450394915}]"
AAP,134ebf6d318319b252b6124484dea6f79f6133e3d72cf673d89b0a7f7db3a13f,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.3091860131116282}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.2939597460801363}]"
AAP,13ea431a99457846292fb3fe6c0b46f0c3a651aa95f553ee3458a63d600b6312,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.7544046766269361}]"
AAP,1423c134023c649fbf62c9accd8b3bc7c49e6c85e75ab70f8079e2888935ab0c,1,"[""train_2""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -1.2267580273803795}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -35.83455800821745}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.753146630026228}]"
AAP,143f0b8e381d18a2e8cecb973ad829fa9b76c11e8db45aab94628c9e6925cc1b,1,"[""train_2""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -1.4421175651836604}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -37.129123292240806}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.7379714711501311}]"
AAP,144c0ab5a87bbaf807be8d9fe0eb19fb0d51a687e183c75b8b648dada15d19ed,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.2730940874335194}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -30.45296539399915}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.18832241004792266}]"
AAP,14a180dd30888364c913234bc4d2d0ecc8d3d7d1f52e9d6ceaf769f872288a54,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.6791685121701907}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -21.775265719051077}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": 0.5926082325573551}]"
AAP,1616f486a9380c675598837eff4fd0bcd0a1a84d441bd5867cb8d5a362af2e54,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.2610469135341361}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -22.3340054606757}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.23376632014689078}]"
AAP,1641209ff2e76eef15a843e9732818ec0a8ec850c4ff6c11ce40d508e0614912,1,"[""train_3""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.3862135574963436}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -28.33882482412155}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.43610960992861486}]"
AAP,16dbf8edb2dde100e7f03f836aca8f851d0ee74d289a06f1e98b08a1d76405a3,1,"[""train_3""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.10495695691993956}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -27.76695148930678}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.14363709910659966}]"
AAP,183e49b82ae2982e39c5aca5ed9dcbe35de450d18b5bcfd96bd15b1b776586ac,1,"[""train_2""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -1.1209251655875903}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -32.180827789696025}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.7663057583255513}]"
AAP,192a9efb0d4764f8a11f6d3dfd35170613277ed12310b1152fb6f5323135e8bd,1,"[""train_2""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.24112110323248628}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": 0.3373820587538834}]"
AAP,19ea878176222a2b54a661f6bf89b69d28adcdfcce3c199a8dcbc26f8e3561e1,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.828081963660497}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": 0.9768921053399682}]"
AAP,1a2c25e34884d36fa36ccbbe13b046d497cc60c38f53f3bd7e4f891ae7331620,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.08603885589924914}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": 0.10602728463048987}]"
AAP,1ab9dd6a31efb13453eb73192a69c5e156edcf571b1c2a74a1cf31cbdf9df6d9,1,"[""train_3""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.09734547888568111}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -30.78078368978539}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.11385146249695612}]"
AAP,1b2debfb9be75aa94bd5ce2ed695465b4012957ad54726b45b87da2295c7cd92,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.48630242286726894}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -30.171512833654226}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.29012279430174887}]"
AAP,1b5998dbb8ad011153e6bd6aaabf1ca2d23ace996113a751b4d7f69c75b46892,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.5123524047406323}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": 0.508989045003102}]"
AAP,1d1d017f43c22ca946fb450352486d23c3af031e047ea2c01684ab97fe90828b,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.17537737183047097}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": 0.2032443437363725}]"
AAP,1d95a9f1fdc90ea9d1b49ad3d48b68e3f51885fbc121cc94bfd156d83a2d22f7,1,"[""train_2""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -1.9186897403600285}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -42.46462937220254}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.7229319153284811}]"
AAP,1e4556ece7f4f882c7bbc60030f556d7000c6fe50ded6a9e5fdb7686e9c2511e,1,"[""train_2""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.36586750403970897}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -31.262858560074392}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.28087067214534717}]"
AAP,1edfbbf27eccb4a37b88d3a47f1b3e5194551b7ae936d89743528172e8a6829a,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.190849076742612}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -20.07840566837443}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.12356748033843384}]"
AAP,1f402e2c284a0fc9cfc495db458cb4cfca1600fb30b869782b21d6909ea1e9f7,1,"[""train_3""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.14139535987904997}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -33.84855898684769}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.16291444009257972}]"
AAP,2014e6c71621db1fa5a3ef790db0fa2f16ff4fc41f6c6729cbbd34bc17b09acf,1,"[""train_2""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.7942884988740979}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -38.765558349321594}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.45076990295783936}]"
AAP,20997576e43db3d68db2f9bbd9065ae63fdac6a516a2db489f0b3301a5fd3d07,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.3405370957857307}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": 0.37695200366900317}]"
AAP,21d4ac102f80736f3a4596a2565e4d07ecb2ecf047f3dd3e12ace00813dc1a20,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.33934838914516013}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": 0.4003308571657959}]"
AAP,21decef55ca7c9dc765f8968b3a9567af7556e6459517fa2b322bac6ef94ae77,1,"[""train_2""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.3387542612653271}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": 0.741478323730423}]"
AAP,21e90fd3836f6b21972b4e836c20f9a380f65b8dfe81ed31b09246ebcfe57175,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.26088280744558484}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": 0.3336476282101693}]"
AAP,226a363c8375ba8f32bea099126f66bab40f83cc2971ca495e6aff8fc2ff9a4c,1,"[""train_3""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.5584315186012735}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -36.76837682178376}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.5771371907360396}]"
AAP,22dc63f91e16ce41dbd46f8b9eea91fc2555fa9d82631ef0bde8684cd28e07e3,1,"[""train_3""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": -0.5283453069586774}, {""metric"": ""max_drawdown_pct"", ""rule"": "">="", ""threshold"": -20.0, ""value"": -45.64280784158724}, {""metric"": ""stress_return_mdd_ratio"", ""rule"": "">"", ""threshold"": 1.0, ""value"": -0.42829916216633995}]"
AAP,230376d020d2c7cb1b40353f567091db2e51970b2896c3890454db23ea01d91f,1,"[""train_1""]",1,"[""stress_pre_2022h1""]",4,"[""train_3_eval"", ""train_2_eval"", ""train_1_eval"", ""oos_2025h2""]",False,stress_pre_2022h1,1,stress,"[{""metric"": ""expectancy_pct"", ""rule"": "">="", ""threshold"": 1.0, ""value"": 0.7772572704073422}]"
